# {'participant': 'clonesa_g2_001', 'age': '32', 'sex': 'F', 'session': 'N', 'EEG': 'Yes', 'Block number': '1', 'duration in min': '5', 'P.freq': '1: 40-80 s', 'date': '2022_mars_24_1403', 'expName': 'FT-RSGT', 'frameRate': 59.95348724186777}
condition,subj, age,sex,block_num,EEG,probe_freq,trial,time, stimulus, response
baseline_1,clonesa_g2_001,32,F,1,True,1_probe_min,0,0.0004260540,stimulus,
baseline_1,clonesa_g2_001,32,F,1,True,1_probe_min,1,0.7502050400,stimulus,
baseline_1,clonesa_g2_001,32,F,1,True,1_probe_min,1,0.8648221493,tap,s
baseline_1,clonesa_g2_001,32,F,1,True,1_probe_min,1,1.4941110611,tap,s
baseline_1,clonesa_g2_001,32,F,1,True,1_probe_min,2,1.5002119541,stimulus,
baseline_1,clonesa_g2_001,32,F,1,True,1_probe_min,2,2.2329990864,tap,l
baseline_1,clonesa_g2_001,32,F,1,True,1_probe_min,3,2.2502529621,stimulus,
baseline_1,clonesa_g2_001,32,F,1,True,1_probe_min,4,3.0002560616,stimulus,
baseline_1,clonesa_g2_001,32,F,1,True,1_probe_min,4,3.0408439636,tap,s
baseline_1,clonesa_g2_001,32,F,1,True,1_probe_min,5,3.7502610683,stimulus,
baseline_1,clonesa_g2_001,32,F,1,True,1_probe_min,5,3.7837400436,tap,l
baseline_1,clonesa_g2_001,32,F,1,True,1_probe_min,6,4.5002851486,stimulus,
baseline_1,clonesa_g2_001,32,F,1,True,1_probe_min,6,4.5550820827,tap,l
baseline_1,clonesa_g2_001,32,F,1,True,1_probe_min,7,5.2503061295,stimulus,
baseline_1,clonesa_g2_001,32,F,1,True,1_probe_min,7,5.2818009853,tap,l
baseline_1,clonesa_g2_001,32,F,1,True,1_probe_min,8,6.0003230572,stimulus,
baseline_1,clonesa_g2_001,32,F,1,True,1_probe_min,8,6.0287120342,tap,s
baseline_1,clonesa_g2_001,32,F,1,True,1_probe_min,9,6.7503449917,stimulus,
baseline_1,clonesa_g2_001,32,F,1,True,1_probe_min,9,6.7878351212,tap,s
baseline_1,clonesa_g2_001,32,F,1,True,1_probe_min,10,7.5003550053,stimulus,
baseline_1,clonesa_g2_001,32,F,1,True,1_probe_min,10,7.5388860703,tap,l
baseline_1,clonesa_g2_001,32,F,1,True,1_probe_min,10,8.2086570263,tap,l
baseline_1,clonesa_g2_001,32,F,1,True,1_probe_min,11,8.2503700256,stimulus,
baseline_1,clonesa_g2_001,32,F,1,True,1_probe_min,12,9.0003900528,stimulus,
baseline_1,clonesa_g2_001,32,F,1,True,1_probe_min,12,9.0652530193,tap,s
baseline_1,clonesa_g2_001,32,F,1,True,1_probe_min,13,9.7504129410,stimulus,
baseline_1,clonesa_g2_001,32,F,1,True,1_probe_min,13,9.7919380665,tap,l
baseline_1,clonesa_g2_001,32,F,1,True,1_probe_min,13,10.4901080132,tap,s
baseline_1,clonesa_g2_001,32,F,1,True,1_probe_min,14,10.5004291534,stimulus,
baseline_1,clonesa_g2_001,32,F,1,True,1_probe_min,15,11.2505321503,stimulus,
